@relation 'music_genre_gold-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M31'

@attribute -0.133feature49-0.133feature50-0.133feature48-0.133feature51-0.133feature59... numeric
@attribute 0.206feature105+0.199feature106+0.188feature104+0.187feature107+0.179feature108... numeric
@attribute -0.186feature40-0.178feature39-0.178feature38-0.177feature41-0.173feature42... numeric
@attribute -0.257feature60-0.238feature1-0.231feature0-0.212feature29+0.178feature64... numeric
@attribute '0.294feature63+0.278feature62+0.24 feature1+0.238feature94+0.217feature93...' numeric
@attribute -0.309feature69-0.27feature70+0.251feature96-0.24feature100+0.229feature34... numeric
@attribute 0.255feature5-0.222feature6-0.217feature95-0.197feature62-0.184feature10... numeric
@attribute 0.312feature123+0.302feature92+0.279feature61-0.263feature109+0.257feature30... numeric
@attribute -0.296feature65-0.27feature96-0.234feature4-0.197feature108-0.193feature34... numeric
@attribute '0.252feature65-0.241feature9+0.231feature96+0.22 feature74-0.217feature99...' numeric
@attribute -0.297feature14-0.263feature13-0.249feature7+0.224feature8-0.209feature65... numeric
@attribute 0.306feature9-0.255feature16+0.245feature122-0.239feature15+0.237feature12... numeric
@attribute 0.366feature16-0.285feature6+0.274feature15-0.257feature11+0.244feature122... numeric
@attribute '-0.476feature7-0.282feature9+0.238feature71-0.211feature66+0.18 feature8...' numeric
@attribute '0.399feature12+0.3  feature10-0.259feature11-0.22feature9-0.207feature6...' numeric
@attribute -0.368feature15+0.355feature11-0.315feature10+0.196feature64-0.195feature7... numeric
@attribute -0.393feature8-0.304feature10-0.29feature9-0.227feature11-0.221feature16... numeric
@attribute 0.441feature11-0.42feature9-0.288feature14+0.242feature10+0.239feature16... numeric
@attribute -0.346feature14-0.333feature12-0.239feature13-0.196feature98-0.192feature67... numeric
@attribute 0.257feature12-0.248feature8-0.247feature34-0.242feature3-0.217feature16... numeric
@attribute -0.387feature8-0.277feature68+0.275feature16-0.27feature13-0.27feature7... numeric
@attribute -0.405feature13+0.285feature14-0.278feature69-0.232feature15-0.228feature67... numeric
@attribute -0.522feature15+0.382feature7+0.241feature16-0.218feature6+0.214feature14... numeric
@attribute '0.537feature16+0.335feature12-0.325feature14-0.22feature10+0.21 feature6...' numeric
@attribute '-0.305feature66-0.256feature70+0.25 feature65-0.227feature47+0.227feature9...' numeric
@attribute '0.383feature14-0.313feature13+0.294feature11+0.26 feature68-0.239feature9...' numeric
@attribute -0.329feature68-0.311feature95+0.267feature10+0.259feature12-0.239feature4... numeric
@attribute '0.441feature10+0.263feature6+0.25 feature70-0.24feature7+0.236feature68...' numeric
@attribute -0.274feature97-0.248feature98-0.246feature72-0.229feature4-0.229feature95... numeric
@attribute -0.339feature69+0.323feature95-0.311feature2-0.271feature100+0.263feature13... numeric
@attribute -0.324feature71-0.304feature6+0.281feature103-0.23feature35+0.218feature8... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
7.176453,-4.473112,1.742934,0.516771,0.350018,2.132113,-0.975865,-0.779264,0.207028,-1.589156,0.554322,-0.061106,0.657995,0.078325,1.346344,-0.404787,-0.559709,-0.077438,0.725293,-0.074079,0.312865,1.179929,-0.568872,-0.451141,0.754088,-0.199948,-0.836209,-0.620655,0.358396,-0.254048,0.188498,7
-0.110053,0.28737,-1.536864,2.686104,-2.296847,-1.724067,1.389443,-0.184654,0.552955,0.070854,-0.1441,-0.202205,-0.028643,-0.578531,0.366044,0.999418,-0.892152,0.775729,1.365047,-0.094151,0.346822,0.53766,1.1437,-1.502391,0.483084,-0.55359,-0.496229,-0.800475,0.167983,0.441522,-0.133125,2
-13.412933,-0.141955,2.63134,0.274938,1.194133,-1.364444,-1.154761,0.140354,-1.186457,0.877409,1.593291,-0.299481,1.831383,-0.655517,-0.462548,0.255095,0.314861,-1.141515,0.244726,0.707296,-0.535405,0.769509,0.221461,0.250296,-0.894425,0.458909,-0.224092,-0.382779,0.092874,0.208793,0.03205,1
1.143248,-0.271225,-0.881405,0.246678,-0.765119,-1.178162,0.53577,-0.555519,-0.442443,-1.407614,-1.650498,1.357463,-1.174625,-1.593997,0.021033,1.179349,-0.04582,-0.141103,-0.598469,1.164497,0.637238,0.489415,-0.416434,0.228222,0.04643,-0.327741,0.209677,-2.133746,0.74959,0.570135,0.690145,1
5.405221,1.65699,-1.515483,-0.538389,1.788962,-1.287914,-0.922005,-1.914458,0.493089,1.610495,1.108939,-1.639797,-1.280956,-0.251559,1.936638,-3.349688,0.579977,-0.110579,0.328458,-0.148149,-1.266705,0.506161,0.272243,0.355396,-0.391356,-0.220697,0.699213,0.168334,0.706583,-0.478127,-0.105868,8
5.593206,2.40009,5.575656,-2.141354,-0.993646,-1.270185,1.631625,0.936395,-0.882207,-0.671711,0.501302,-1.951461,-0.744114,0.409741,0.412922,0.188051,-0.739502,0.356544,-0.233919,0.599163,-0.171706,0.793965,0.199243,-0.506904,0.903559,-1.925361,0.401027,0.187772,-0.144816,-1.248575,-0.12951,9
6.062449,2.11127,0.382901,-1.828352,-4.263394,1.393396,-0.825848,-3.414713,0.93148,0.124974,-0.739633,0.180671,-1.159455,1.660831,1.921476,-0.150316,0.564539,-0.772209,0.111475,0.117868,0.112812,0.632411,0.090793,0.677137,-0.755568,-0.019734,0.53298,0.62277,-0.534886,0.634144,-0.600862,7
3.174389,0.618141,-2.096974,0.482243,-0.86486,0.00462,0.771931,-1.171268,0.817732,-0.321526,1.06185,1.119764,-1.347856,1.773347,1.125886,0.171757,0.056914,-0.924962,-0.180158,0.046084,-0.142345,0.243521,0.493528,0.505043,-0.005239,-0.29491,0.979558,-0.667824,-0.23987,0.213448,-0.673896,3
-27.608308,3.977598,6.139073,-0.301353,3.872001,-1.112222,1.189057,-2.008841,5.196757,-2.238688,-2.695571,-1.685833,-2.367749,2.612976,-1.620489,-1.413428,0.506819,-0.034128,-0.987186,1.155494,-0.111384,1.55871,1.352444,0.457395,1.293147,0.58736,-1.053247,-0.661894,0.347402,0.458366,0.50292,1
3.746312,-3.096262,-3.584034,-1.176963,0.980518,-0.295803,-1.113268,-0.026155,0.294744,0.394182,-0.416239,-0.670909,-1.392144,0.331505,-0.097226,-0.236128,0.509094,-0.276947,-0.034347,-0.012958,0.669562,-0.868128,-1.165546,0.098384,-0.453778,-1.284684,-0.062757,0.570983,0.504084,0.301707,-0.529972,6
3.22454,2.608356,0.554411,3.495235,-0.297123,-0.493401,1.647005,-1.586635,-1.33582,-3.277425,0.965448,1.647185,-1.389028,-1.684203,0.857761,0.401164,-0.308667,0.895252,1.409568,-0.246613,-2.32801,-0.662484,-0.508844,2.75374,0.501166,-0.653721,-0.064196,-0.234037,-0.061453,0.770185,-0.267877,5
2.279372,-6.185789,-3.747272,-2.022513,-0.524072,0.346896,-1.18536,-0.259493,0.346855,-1.120705,-0.604197,-0.808806,-1.051347,0.205856,0.036104,0.004783,0.935743,0.313882,0.045005,-0.18365,-0.843907,0.279853,1.063953,0.251398,0.249294,0.999556,0.174536,-0.210762,0.425795,-0.01133,-0.019856,6
2.086388,-1.528376,-3.556758,-4.507319,-2.14353,1.309223,-1.24944,-2.61626,-1.054739,-0.055607,-0.475083,-0.832025,-1.024723,-1.221132,-1.197547,-1.02336,-0.547374,1.434721,-0.473125,-0.084776,1.107405,-1.639317,-1.236717,1.438659,-0.376432,0.556748,1.016604,-0.157142,-0.326929,-0.145403,0.166492,5
5.988734,-5.022814,-0.857714,-0.886973,1.143842,-0.05674,0.368417,0.716829,0.137402,-0.474253,-0.612653,0.100396,-0.39975,-0.548512,-0.332203,0.028552,-0.594436,0.358802,-0.456934,-0.712293,0.471815,-0.416344,1.086392,-0.042785,0.977893,0.138021,-0.254026,0.542088,0.117382,0.236078,0.097771,8
0.486576,1.231915,-4.265217,-1.848156,0.39999,-0.338546,-0.695302,0.443434,-0.420255,-0.98946,-1.115449,0.592156,0.834653,0.901464,0.451927,-1.479901,-0.028642,0.84138,0.05438,-0.120308,0.168383,-0.769874,0.124144,-1.062514,0.236866,0.897141,0.630091,-0.079327,-0.561837,-0.18632,0.541714,3
0.583862,6.246535,-4.554401,1.836239,-1.03194,-0.560894,-1.246258,-0.083595,0.897362,0.275575,0.876347,-1.453775,1.470049,0.732058,-1.150439,1.273144,0.107662,0.934666,-0.978896,0.992136,-1.015739,-0.098055,-0.852935,-0.95435,0.462121,-1.813262,-0.041804,-1.220294,-0.235575,-0.11773,0.349707,2
7.160915,0.093303,8.162881,1.384979,2.091431,-0.293158,1.665422,-0.892782,-0.081036,-0.029592,2.936434,-0.963588,0.090723,0.445697,0.618591,0.285449,-0.160174,0.470162,0.59692,-0.073123,-1.03651,0.581593,-0.744286,-0.112376,0.811823,-0.729543,0.258915,0.862381,0.150013,-0.883832,0.331853,9
-3.00345,-2.667084,-2.493237,-0.387578,-1.987794,-0.510161,-0.093746,-1.08802,0.433637,-0.568173,-0.508049,-1.549637,-0.675432,0.851901,-0.525413,0.736403,-0.232818,-0.140247,0.423824,0.616749,0.306006,1.941184,0.58979,0.480496,-0.018523,0.572635,-0.076617,0.434971,1.085298,0.593211,-1.503645,2
7.65152,-1.108854,1.566269,0.985569,0.283455,2.027321,0.487681,0.30421,3.516753,2.603809,-0.479193,0.802992,0.559851,-1.900003,0.883953,1.650108,-0.375199,0.978105,1.664127,0.585756,-0.026554,1.235483,0.121262,1.316318,-1.252923,-0.098447,-0.051052,0.216553,0.655829,-0.328365,-0.359004,9
7.551002,2.856237,3.684322,4.983176,-0.498987,2.668441,-1.389956,-0.109149,-0.729925,-0.495354,0.550744,-0.342947,1.820654,0.842614,-0.652203,-1.942515,1.295413,0.802476,0.175715,-1.008975,-0.644804,-0.103826,-0.286205,0.346386,0.893535,0.096311,-0.076784,0.210581,-1.586163,1.03752,0.087433,7
-7.502893,-0.907793,-0.426214,2.559492,-2.347254,1.362245,0.771824,1.408406,0.30879,0.409851,0.808428,1.789326,0.965825,1.025963,-1.601405,-1.849173,0.439632,-0.579156,0.977326,1.352918,-0.57366,0.69901,0.346711,0.286857,0.031317,0.118935,-0.931188,0.473429,-0.037777,0.035905,0.428394,3
3.242447,4.230858,0.275225,-0.104328,-1.673297,2.874969,-2.205738,-3.259193,-3.571457,-2.927954,0.513941,2.108153,0.458263,-0.473583,-0.366734,-0.879818,-0.795034,-0.276695,-1.461003,0.174631,1.354048,-0.203586,0.250029,0.265113,0.686576,0.061831,0.175377,-0.39055,0.470243,0.220205,-1.07823,7
-0.98253,-1.67531,-4.936905,-2.180903,-2.647217,3.498359,0.101271,-2.195135,0.686853,-0.737097,1.086132,0.613226,-1.605628,0.979369,0.11448,-0.058229,0.193571,-0.49671,-0.970017,-0.16606,0.46862,-0.557939,-0.140423,-0.31898,-0.156357,-0.402585,-0.215052,0.320452,-0.421507,-0.998127,0.429994,3
-0.014118,0.297544,0.213046,-0.259163,-0.235152,-0.685466,1.115726,0.575293,-0.057016,-0.436659,-0.595246,0.486877,0.663289,1.24554,-1.394347,-0.055922,-0.802155,-0.331233,-0.293915,-0.416718,0.91006,-0.00383,0.058669,-0.551141,0.257221,-0.320042,-0.627413,-0.316574,-0.492913,0.454566,0.418954,4
1.180275,-1.870305,2.063406,1.241539,1.076491,-0.482973,0.460397,0.561681,1.229482,0.072647,-0.630934,0.303602,-0.311981,-0.024456,0.396384,0.873782,-0.668652,0.228439,-0.840232,-0.482177,-0.090431,-0.462912,0.360208,0.261745,-0.967691,-0.466262,-0.314121,0.174166,-0.949627,0.37596,0.089861,8
-4.127252,-1.653447,1.699481,-3.453821,2.540906,-0.652263,0.750908,-0.080626,1.339722,0.362387,0.86119,-1.554685,1.24851,0.239774,0.341764,-0.108109,-0.802889,0.629841,-0.131814,-0.151592,0.378823,0.149591,-0.65528,0.974496,-0.684125,-0.369939,-0.050183,-0.107122,-0.742144,-0.475178,0.255558,1
-13.818076,0.224741,1.630052,1.545401,-1.332025,-1.828857,-3.319971,0.160988,-1.660937,2.726935,2.184403,-1.207153,2.195847,-2.63553,0.398969,1.481092,-0.430351,0.961379,-0.571176,-2.228728,-2.106853,0.719419,0.002531,-1.440776,-0.437349,-0.886266,0.406431,0.708044,1.107382,0.212926,0.809463,2
-2.165451,3.889106,-7.374911,0.23113,-2.070687,-4.050679,1.067422,-0.832478,1.419179,1.140116,1.303979,-0.172694,-0.543277,-1.871869,1.375718,-0.424374,-0.061999,-0.862315,0.23734,-0.41257,0.334804,0.613823,0.939148,-0.043665,0.982081,0.257545,-0.791412,1.116997,0.277418,0.57177,0.437813,0
-4.644812,3.753787,-4.800267,-1.184497,-0.112198,-1.269502,-0.768887,-1.248145,-1.045644,1.639251,0.871095,-1.168401,0.534728,-0.858932,0.780224,-1.722531,-0.079762,-0.214516,0.727989,0.547163,-1.080859,-0.822503,-0.304103,0.268548,-0.202139,-0.363452,0.509566,-1.404175,0.349724,1.14441,0.732382,2
2.970326,-1.804316,-1.603675,-1.182706,0.796526,0.159493,0.611334,-0.092691,-0.093979,-0.612779,1.223652,1.196038,0.226842,1.045935,0.176922,0.011585,-0.52859,-1.015519,-0.760847,-0.340804,0.107396,-0.543975,0.320233,-0.416065,-0.133599,0.335076,0.445961,-0.782933,0.363585,0.119983,-0.361974,3
-2.74311,-2.512054,-1.126341,0.120345,2.684524,-1.432848,-2.882705,-0.203053,-0.339328,0.363578,1.574799,-0.775744,-0.807757,-0.06802,-0.487261,-0.429596,0.01192,-0.642613,-1.343987,0.438239,-0.320307,-0.351714,-0.197747,0.136319,0.811554,-0.350894,0.673609,-0.486504,0.117869,0.748973,0.950883,1
3.915079,4.658823,0.192422,5.38931,-0.277449,0.526953,-0.2463,0.303509,1.005446,-0.678612,-1.033772,0.111646,1.444434,-1.483927,0.407773,-0.802137,0.713813,-1.583727,1.32725,-0.378906,-2.341136,-0.197094,-0.974545,2.196262,-1.457035,-0.878352,0.161796,-0.309442,-0.500767,-1.224934,1.174378,5
-0.580453,-2.722096,-2.212773,-1.520027,1.428387,1.75244,-1.422819,-0.012669,-0.544908,-1.166837,1.295894,0.939276,1.159524,-2.209014,-1.024856,1.291208,-0.258356,0.470605,-0.827967,0.223398,-1.056431,0.353448,-0.697256,-0.672799,0.164561,-2.039976,-1.045149,-1.267557,-1.578848,0.952204,0.75192,2
-2.055772,2.248134,3.286341,3.538295,-4.01165,-2.561449,0.375924,-2.488583,-1.746934,0.431549,1.517498,-1.342151,-1.88423,1.886705,0.030829,-1.050888,-3.508697,1.146397,-0.836027,-1.95033,0.815222,-0.344765,-0.164832,1.778261,-0.542514,0.604699,2.315362,1.303734,1.127807,-0.346915,0.012551,5
-0.37539,5.791619,-4.230093,1.903127,-1.462209,-0.576134,0.088471,-0.832598,0.779328,1.142165,0.05583,0.027174,1.05357,0.86162,-0.235168,1.414779,0.424723,0.190265,-0.094759,-0.98303,-0.045934,0.111206,0.117847,0.19674,0.33999,-0.004407,0.107283,-1.077423,0.557454,0.20558,-0.790149,2
0.786251,2.789949,-0.022442,2.468313,-1.569905,-1.14732,1.602305,-1.037111,0.095768,-1.271303,-0.364467,-0.004443,-1.067924,-0.400002,2.113756,-2.181955,-0.100052,-1.042127,0.24219,-1.05931,-0.770182,-0.644394,-0.93077,2.430128,0.242551,-0.252377,0.605269,0.1374,0.801886,0.279986,-1.119798,5
9.207763,3.457503,5.604581,-2.017658,-0.758531,1.28218,1.020176,-1.938096,2.090119,2.541793,-0.064815,-0.515078,0.074579,-2.261298,-0.894302,-0.713523,0.453404,0.86578,2.085364,-0.589324,0.778049,0.996901,0.458404,0.139953,1.173812,0.94628,0.342592,-0.778394,0.039259,1.218704,0.064333,9
3.367102,-2.767092,-1.451629,-2.959343,2.534782,-0.169731,-1.202364,-0.628366,0.571758,0.410778,2.05332,-0.476028,0.215144,1.445269,0.158124,0.076053,-0.843627,-0.127445,0.022842,-0.877095,-0.235949,-0.396365,0.488631,-0.397504,-0.138241,-1.357467,0.437529,0.826314,-0.427357,-0.620381,0.257681,8
-15.031304,-2.077722,0.674433,1.746525,-1.921475,-0.564536,0.720974,0.519068,0.457099,-0.858005,0.13312,-0.769838,-0.33782,0.617454,-1.763574,-0.28202,-1.290898,0.279538,0.647287,0.207387,-1.095241,-0.38294,-0.334741,0.459744,-0.042954,1.072963,1.059613,-0.008269,-1.008044,-0.060052,-0.123245,0
-2.946301,-1.298391,-0.796309,-1.803969,-2.688893,-0.67359,-0.482038,-0.85596,-1.140765,1.090451,0.413878,0.03729,1.796989,0.41142,0.610885,-0.714364,-0.142556,-0.151016,0.728922,0.96152,0.349157,-0.351427,0.356703,-0.060245,-0.824634,1.07779,1.118685,-1.061147,-0.185477,0.412612,-0.714356,3
8.153404,-2.781484,2.052902,1.672724,-0.794853,1.745849,1.286069,-0.067743,2.664179,1.303744,0.483551,1.927295,-2.106816,-0.204287,0.931566,1.427238,0.538189,0.002173,-0.052223,0.138358,-0.647727,0.902627,0.41841,1.167661,0.197578,0.652279,0.583571,0.104871,0.631008,0.325036,0.083767,9
3.226236,-3.189849,0.577954,-2.798062,1.920944,-1.81585,-0.034113,0.747574,-0.118785,0.105481,-0.775553,0.9269,-0.344188,-0.188704,1.201392,-0.184282,1.127113,-0.590716,0.091438,-0.92364,0.523499,0.333006,-0.103615,0.308062,0.332248,0.647513,-0.482965,-0.282266,-0.134122,-1.326384,-0.016503,8
4.998424,1.024442,-1.265182,2.519542,-0.405426,-1.781482,3.135786,-1.544769,-0.641247,-1.377693,1.386868,-1.441702,-1.017877,-1.002663,-0.341603,-1.281885,3.07896,-0.841508,-0.234522,1.803918,-1.810179,-1.874687,-1.421021,-0.844128,0.122093,-0.041865,-0.201391,-0.350899,-0.593234,0.692244,0.065619,4
2.201942,-0.445857,-0.486163,-1.573639,-0.627917,-0.09133,0.002753,-1.08079,-1.588434,0.291204,-0.695882,-0.373204,0.781153,-0.407697,1.04953,0.079694,1.022667,-0.630183,0.174288,0.595239,0.098298,-0.337426,-0.214507,-0.632403,0.844578,0.529498,-0.314061,-0.038608,-0.823824,0.730051,0.195832,3
-5.707359,-1.165273,2.960382,-1.230215,-1.70706,-1.463587,1.436481,0.902022,-1.386617,1.027667,-0.358741,0.212693,0.673203,0.708004,-0.066584,0.446955,-1.057001,0.469885,-0.500272,-0.543791,0.050918,0.434589,0.036967,-0.425257,-0.672137,-0.118217,0.102784,-0.43925,-1.192382,-0.234325,-0.236486,5
2.423156,-5.754703,-2.590361,-1.608687,-0.032312,0.610291,-0.881771,0.218668,0.391174,-0.50461,-1.250445,-0.483971,-1.108435,0.17671,-0.241447,0.187886,1.2772,0.152423,-0.518643,0.013921,-0.912657,0.001972,1.219258,0.488554,0.003133,1.251335,0.124593,-0.030559,0.007978,0.269967,-0.003456,6
-7.026652,-0.099513,-0.675647,1.583053,-0.589231,0.702855,2.16889,-1.023775,0.82968,-0.518905,0.110364,-0.905294,-0.24498,1.967685,-0.963721,-0.034188,0.330557,-0.40493,1.194218,1.016233,0.623634,-0.80834,0.370851,0.684076,-0.963023,0.147504,-0.649393,-0.924535,-0.319701,-0.068587,-0.261584,0
5.566457,0.607832,-0.328774,-0.308286,2.94997,-0.873546,-1.102525,0.442552,-0.166269,1.032415,-0.21029,0.085486,0.239739,0.458231,0.256353,0.479858,-0.685707,0.699214,-0.311566,-0.559469,0.941108,0.283008,1.135996,0.614357,0.57353,0.132049,0.428248,-0.127377,0.290768,-0.062477,-0.508875,8
4.048441,0.066531,1.404739,0.145061,0.295193,-2.66147,1.934403,-0.19018,-0.699565,-0.067183,0.531971,-1.058217,1.148539,0.433599,1.174196,-0.170283,0.57412,0.428289,-0.373975,0.645549,0.67089,-0.964953,-0.398753,-0.458191,0.038288,-0.234543,0.548352,-0.347975,-0.256249,-0.321403,-0.187892,4
-2.482217,0.997676,2.304777,-0.158271,1.933447,0.833679,-0.088779,-1.236786,2.174243,-0.098865,1.158623,0.317673,-0.448496,-0.054623,1.204878,1.135145,-0.461779,-0.07445,-0.857171,-0.345564,-1.182501,0.603508,-0.235094,-0.172247,-0.385577,0.32763,-1.409437,-1.407456,-0.279038,-1.123471,-1.223344,1
5.448586,-2.742754,-0.624572,3.987549,-0.724179,2.924708,-1.400045,0.016488,0.825757,-1.2204,1.977674,-0.665286,0.951317,0.036432,1.365988,0.52248,-0.65287,2.330948,1.23889,0.262846,-0.432306,0.960746,-0.582257,0.676635,0.242666,-0.301122,-0.096297,0.14556,0.245166,0.195905,-0.855202,7
0.795803,-5.515563,2.94132,1.919,-0.412776,2.153331,-1.793915,1.442218,1.528194,0.772314,-0.944797,0.500218,-0.626728,-1.433479,-0.450459,1.215358,-0.131189,0.948432,-1.633304,-0.79503,0.546477,-0.056553,-0.667118,0.774483,-0.709191,0.618129,-1.670084,-0.775865,-0.39078,-0.025098,0.328458,6
2.501429,-0.766188,-1.008685,-3.110533,2.273195,-1.331126,-1.416963,0.151848,0.476034,0.558118,0.454436,1.06178,-0.517129,1.416926,0.474895,0.433122,-0.32863,-0.459855,0.386993,-1.147088,-0.633378,0.052472,0.032416,0.091928,0.667554,-0.221576,-0.729188,0.597873,0.000725,-1.306188,-0.52975,3
3.870758,15.012648,0.267406,-2.923663,-5.425699,-3.90426,-0.526533,-2.62394,-1.212569,1.206536,-4.817427,-0.799429,-1.018274,1.345623,-2.566318,-0.509185,0.521253,2.46326,0.638762,0.189777,-0.652711,-0.484554,-1.426534,-1.276057,-4.471551,-2.385994,0.751667,-0.456806,1.379249,1.878481,-1.888329,7
0.227782,-7.313714,0.596955,-2.916625,-0.938626,-0.20772,-0.066254,0.185458,-1.623817,0.777928,-0.407978,-1.300567,-0.403663,0.092739,-0.862992,-0.169563,0.466163,0.92077,0.97493,-0.420829,-0.242901,0.04371,0.407659,-0.043202,-0.281189,0.191653,-0.93272,-0.405896,-0.057402,-0.760021,0.144978,6
-2.83364,0.896552,0.013507,3.870886,0.249891,-1.868326,-1.802677,1.306688,-0.193991,-2.422047,-1.696916,1.470472,0.246103,1.281981,0.231717,2.058509,0.082933,0.427595,-0.599752,0.825422,0.099883,1.320628,0.623813,-1.151541,1.246018,0.224744,0.626269,-0.025051,0.123768,0.676543,0.659226,0
3.051031,-3.905007,0.495874,-2.282203,1.966539,-0.353276,0.19889,1.139077,-0.828362,-0.687001,-0.644936,0.940273,0.277531,-1.173061,0.968811,-0.48695,-0.449598,-0.92627,-0.130449,-0.129055,-0.000746,-0.21702,-0.278308,-0.0308,0.38092,-0.398325,-0.197816,0.251074,-0.152031,-0.506522,-0.115023,8
-8.504536,1.472926,0.670389,-0.585191,1.345698,-3.184624,-1.463376,0.15523,-0.836426,-0.398991,-0.835388,0.657926,0.810336,0.630448,-0.711533,-0.340222,-0.012856,0.064294,0.436812,0.691003,0.516634,0.969994,0.313445,0.529531,0.14427,0.669403,-0.414693,0.413918,1.143723,0.596772,-0.053813,1
-1.003123,2.617426,-1.907099,2.05028,3.273596,0.90371,-0.29258,-0.056551,0.726469,-0.017542,1.342559,-0.015082,0.389179,-1.413959,-0.020734,0.388697,-0.458935,-1.600625,-1.98971,-0.1443,-0.086492,-0.7623,1.570304,0.258454,-0.032393,-0.504853,0.186516,-0.771492,-0.004875,1.077686,-1.262415,8
-0.505406,-1.445499,-0.422315,2.967353,0.607356,-0.79904,-1.071336,0.921699,0.610325,0.791617,1.261526,-0.550115,-0.034319,1.635531,-0.581164,-0.469014,-0.718187,-0.104621,-0.752913,1.03024,-0.325621,-0.147913,-0.352961,0.550944,-0.228765,-0.058502,0.072881,-1.267416,-0.26156,0.309729,0.81272,8
1.533844,-5.833036,-0.385518,-3.239282,-0.068122,-0.045521,0.521438,0.811865,-0.806239,0.327819,-0.201589,0.169548,-0.2219,1.006779,1.485179,0.682747,0.199952,-0.355363,-0.291515,-0.146109,0.022926,-0.33053,0.719508,0.09101,0.402273,-0.072712,0.172478,0.279724,0.407236,0.165315,-0.02479,6
-1.892713,-1.141461,0.38819,-0.157015,1.722866,-1.899829,-3.289248,0.948105,0.214725,1.293482,0.084744,1.137016,0.696733,-0.726797,0.753459,1.441808,0.018766,-0.027771,-0.686454,0.999219,-0.806722,0.257408,-0.261136,0.592954,-0.826305,0.260219,-0.075229,-0.466805,0.875154,1.172023,0.321511,1
0.147851,1.803532,-0.198453,4.170699,0.40115,1.33436,-0.679019,2.040137,0.862643,-1.080759,-2.959494,2.966238,-1.692359,-0.921397,0.070212,-0.718136,1.221657,-1.01599,-1.806619,0.901232,-0.870643,0.265713,1.388603,0.003197,-0.384493,-1.224887,-0.247564,0.257105,-1.537895,0.489479,0.537309,5
0.460322,-1.508847,-4.612419,-1.114578,-0.893335,0.48186,1.6855,-1.111541,0.063687,0.223753,0.160864,-1.080787,0.170065,1.700471,-0.537478,0.140804,0.895904,-1.344886,-0.049024,-1.374178,0.48074,-0.943635,1.238745,0.680435,0.094654,0.127845,-0.565991,0.10247,-0.182563,0.802557,0.017804,3
4.230496,-2.333956,-5.050395,1.304508,-0.039622,-0.072313,-1.663524,0.09849,0.513248,0.319201,-1.251072,-1.160632,-2.070284,-0.249795,-0.636851,0.704552,-0.740727,0.534472,0.565759,-0.996283,0.226953,-0.496666,0.368466,0.827015,0.452451,-0.686333,-0.155303,-0.22417,0.277266,-0.448192,0.683912,6
-1.074753,-0.939391,2.516065,-3.390755,-0.996315,1.05906,-0.378246,-1.869967,-0.486541,-0.797674,-1.276798,2.001469,-0.234529,2.085886,-0.78238,-0.435461,-1.683058,-1.427815,-0.776222,-0.777809,-0.394727,-1.879052,-0.656205,-1.316731,-0.756481,-0.205725,-0.145022,-0.404542,-0.614472,-0.257532,0.735546,4
5.595724,-5.144775,0.02367,-0.724696,0.025896,-0.512222,1.60684,0.658643,0.105958,-0.592594,-0.161763,-0.302084,-0.085137,0.228369,1.062938,-0.172142,0.521608,-0.024336,-1.054078,-0.058021,-0.381182,-0.517771,1.25798,0.584907,0.896659,-0.336015,0.384432,-0.65863,0.65922,-0.427505,0.536461,8
4.657332,-1.955091,-1.343442,0.361301,1.038361,-0.597497,1.064563,-0.248625,0.181445,0.840277,1.736046,-1.20545,-0.571771,-0.709082,0.37942,-0.357024,-0.12272,0.809273,-0.52516,1.111654,-0.072144,-0.054449,-1.28435,-0.213436,-0.344431,1.577612,-0.118916,-0.187705,0.153441,0.079676,-0.397132,4
-4.623435,-1.56125,-2.10488,1.853408,-4.922805,-0.352146,0.950621,-0.623867,0.282979,1.888032,1.080201,-1.433398,0.348809,0.185608,-0.864211,2.030297,0.388469,-0.524842,1.464117,0.248023,0.560493,0.058651,0.140429,-1.31479,1.626917,-0.861279,-0.170943,0.016457,0.697206,-1.290619,0.002265,2
8.687746,-4.802794,3.100748,5.35528,0.281683,2.699565,0.755719,0.519045,4.294756,1.129548,0.173618,-0.401535,1.16794,-2.196911,-1.200717,1.939041,1.036923,-0.532926,1.442163,0.630509,-0.949984,-0.401142,-0.270752,0.134481,-1.622528,0.358157,-0.909042,-0.00867,2.083098,-0.630659,1.022403,9
3.435988,3.82498,-0.298947,-1.02663,1.670786,-2.924645,-0.411019,-0.581663,-0.224875,-0.437638,-0.275049,0.62682,-0.619486,-0.841748,-1.092103,0.521706,-0.09275,-0.270265,0.561554,0.420034,0.074827,-0.0202,-1.683016,-0.46705,0.449986,-0.009271,-0.874764,0.257939,-1.391238,-1.09548,0.740821,4
0.920713,-3.134205,-1.895839,-1.139251,0.408021,-0.540933,0.204278,0.646,0.490328,-0.38841,0.264882,0.415863,0.311656,0.574856,0.585761,0.30073,0.309859,-0.809476,-0.346327,-0.147024,0.146455,-0.068518,0.854858,-0.677268,0.047629,0.167238,-0.506608,-0.13716,0.189609,0.048843,-0.280151,8
